Set	Size	Count	z-score	Adj. z-score	Adj. p-value	Adj. q-value	List of genes
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	33	31	1.13977	0.205974	0.418405	0.808907	RASGRF1(2.52342); PRKACB(1.62241); BRAF(1.3052); RPS6KA2(1.15032); GRIN2A(1.1372); ADCY8(0.812018); RPS6KA1(0.634368); GRIN2C(0.356301); GRIN2D(0.339374); RAF1(0.339154); MAPK1(0.309425); ADCY1(0.285626); RASGRF2(-0.000688702); CAMK2B(-0.026793); CALM1(-0.0768233); CAMK4(-0.184528); CAMK2A(-0.191522); CALM2(-0.314883); NEFL(-0.321644); CAMK2D(-0.345674); GRIN2B(-0.432222); CREB1(-0.460857); ACTN2(-0.541166); CAMKK1(-0.585648); HRAS(-0.621128); ADCY3(-0.700655); AKAP9(-0.729204); CALM3(-0.990701); RRAS(-1.09031); GRIN1(-1.1146); PDPK1(-1.51315); 
REACTOME_DNA_STRAND_ELONGATION	30	29	0.292053	0.205988	0.4184	0.808907	FEN1(1.70997); MCM3(1.35974); GINS4(1.14168); RFC5(0.837878); POLD2(0.668593); POLD3(0.65659); GINS2(0.424285); MCM5(0.346827); CDC45(0.311896); MCM6(0.226559); RPA3(0.150214); MCM8(0.0620934); RFC3(0.0161609); RPA1(-0.0785495); PRIM1(-0.150408); POLD1(-0.199237); RFC4(-0.211955); MCM7(-0.238608); POLA2(-0.280712); DNA2(-0.351076); LIG1(-0.37468); POLD4(-0.397337); PCNA(-0.452675); GINS1(-0.548354); PRIM2(-0.627734); RPA2(-0.636151); RFC2(-0.68194); MCM2(-0.991629); MCM4(-1.1274); 
KEGG_INSULIN_SIGNALING_PATHWAY	137	129	0.937989	0.197952	0.421541	0.811207	EIF4E1B(1.74322); PRKACG(1.68966); PRKACB(1.62241); FBP1(1.36538); INPP5D(1.36103); FBP2(1.35854); BRAF(1.3052); GCK(1.25049); PDE3A(1.21114); MTOR(1.19005); FLOT1(1.14666); GYS2(1.09899); PRKAR1A(1.03984); SLC2A4(1.00149); G6PC2(0.989808); AKT2(0.947394); PIK3R3(0.898754); PRKAG1(0.86598); INS(0.84002); G6PC(0.819641); FOXO1(0.803782); ACACB(0.778759); SOCS2(0.76275); SREBF1(0.757962); PIK3CA(0.740005); ACACA(0.700376); PIK3CD(0.669393); PCK1(0.650469); GYS1(0.637064); PHKB(0.605412); PPP1R3A(0.584152); AKT3(0.573376); SH2B2(0.541857); PRKAG2(0.511976); PPP1R3C(0.495286); PCK2(0.490022); KRAS(0.463773); RAPGEF1(0.417107); PRKAA1(0.384361); PPP1CC(0.377807); BAD(0.371919); PKLR(0.346418); RAF1(0.339154); INSR(0.335082); MAPK1(0.309425); SHC2(0.307713); PIK3CG(0.249449); MAPK10(0.215418); HK1(0.213865); CALML3(0.203892); RPTOR(0.167941); GSK3B(0.144671); PRKACA(0.12355); SOCS3(0.0692202); SOS1(0.064445); PDE3B(0.0592482); RHOQ(0.0146905); PIK3R1(0.00731657); PHKG1(-0.00195499); MKNK2(-0.00550126); SHC3(-0.00859162); MAPK9(-0.0285666); MAPK3(-0.0304901); CALML5(-0.0374599); IRS2(-0.050538); CALM1(-0.0768233); EIF4E(-0.0855737); PTPRF(-0.0944667); CRKL(-0.104781); HK3(-0.138642); TRIP10(-0.160595); PIK3R2(-0.167603); TSC1(-0.182677); PRKAB2(-0.1967); PRKCI(-0.20509); PPP1R3B(-0.209543); PYGL(-0.234955); FASN(-0.269099); SORBS1(-0.270642); MAPK8(-0.277255); PTPN1(-0.297232); PPARGC1A(-0.297834); PRKAA2(-0.300616); CALM2(-0.314883); SHC1(-0.334932); PIK3CB(-0.339528); MAP2K1(-0.412275); PPP1CA(-0.413523); RPS6KB1(-0.445171); PPP1R3D(-0.468634); CRK(-0.486491); MKNK1(-0.489393); PRKAR2B(-0.504527); IRS1(-0.513901); PIK3R5(-0.528945); INPP5K(-0.532764); SHC4(-0.547409); RHEB(-0.571459); HRAS(-0.621128); PPP1CB(-0.637474); MAP2K2(-0.653862); SOCS4(-0.663898); HK2(-0.665182); PRKAG3(-0.711157); SOCS1(-0.722527); IKBKB(-0.731113); PRKAR2A(-0.760574); CBL(-0.779886); AKT1(-0.790536); PYGM(-0.805873); TSC2(-0.834773); NRAS(-0.876622); EXOC7(-0.882657); PYGB(-0.887312); PRKAB1(-0.889517); CBLB(-0.93392); RPS6(-0.961144); CALM3(-0.990701); EIF4E2(-0.993026); LIPE(-1.00517); FLOT2(-1.01274); SOS2(-1.03421); GRB2(-1.04866); CALML6(-1.05262); RPS6KB2(-1.06304); PHKG2(-1.11897); CBLC(-1.15773); PRKCZ(-1.38009); PDPK1(-1.51315); 
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	74	69	1.30986	0.196152	0.422246	0.811207	RASGRF1(2.52342); VAV3(1.3241); GNB4(1.23463); ARHGEF12(1.11689); FGD3(0.998654); PREX1(0.920653); PIK3R3(0.898754); RAC2(0.882913); ROCK1P1(0.792199); ADRA1D(0.758194); PIK3CA(0.740005); GNG2(0.704421); GNGT2(0.634312); TIAM2(0.608583); GNG13(0.560113); ABR(0.550342); TIAM1(0.528044); KALRN(0.446736); GNG10(0.295593); GNB3(0.28953); FGD4(0.205415); NGEF(0.193533); RHOG(0.179271); SOS1(0.064445); PIK3R1(0.00731657); ADRA1A(-0.000276049); RASGRF2(-0.000688702); ITSN1(-0.00398188); GNGT1(-0.0249133); GNG11(-0.0269033); ADRA1B(-0.0584809); GNA12(-0.0691284); PLXNB1(-0.0754051); TRIO(-0.0863244); ROCK1(-0.0992421); ARHGEF16(-0.101731); RHOB(-0.123527); GNG5(-0.140509); CDC42(-0.144984); PIK3R2(-0.167603); RAC1(-0.183129); TBXA2R(-0.189667); OBSCN(-0.191921); ARHGEF4(-0.207841); ARHGEF2(-0.224739); GNB5(-0.226998); ARHGEF3(-0.258784); FGD2(-0.26586); VAV1(-0.351808); AKAP13(-0.373459); ARHGEF17(-0.402644); GNG7(-0.416436); GNG3(-0.515991); NET1(-0.536055); RHOC(-0.544417); ROCK2(-0.545883); ECT2(-0.593688); ARHGEF18(-0.615415); GNG4(-0.627685); GNA13(-0.630079); ARHGEF1(-0.686663); GNB2(-0.709362); GNG8(-0.762539); PLEKHG2(-0.765281); GNB1(-0.817714); GNG12(-0.882543); ARHGEF11(-0.904643); SOS2(-1.03421); RHOA(-1.31259); 
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	12	12	-0.00530226	0.197461	0.421733	0.811207	FGF20(0.913341); FGF18(0.443943); FGF2(0.326645); FGF6(0.305127); FGF8(0.1627); FGF1(0.154962); FGF23(0.0651036); FGF19(-0.144087); FGF17(-0.280248); FGFR4(-0.28432); FGF9(-0.382578); FGF4(-0.872198); 
PID_PI3KCI_AKT_PATHWAY	35	34	0.572059	0.184939	0.426639	0.817232	CHUK(3.12509); CDKN1A(1.74766); MTOR(1.19005); CDKN1B(1.10316); SLC2A4(1.00149); AKT2(0.947394); FOXO1(0.803782); AKT3(0.573376); HSP90AA1(0.479974); BAD(0.371919); RAF1(0.339154); GSK3B(0.144671); PRKACA(0.12355); TBC1D4(0.0730048); YWHAQ(0.0368781); RICTOR(-0.0489277); MLST8(-0.100501); FOXO3(-0.156345); SRC(-0.173469); YWHAB(-0.207316); CASP9(-0.288016); MAPKAP1(-0.401045); YWHAH(-0.533874); SFN(-0.625257); GSK3A(-0.668364); YWHAZ(-0.67485); KPNA1(-0.73537); PRKDC(-0.779305); AKT1(-0.790536); YWHAG(-0.837441); YWHAE(-0.953313); BCL2L1(-0.985854); MAP3K5(-1.09961); PDPK1(-1.51315); 
BIOCARTA_IGF1_PATHWAY	21	20	0.450274	0.181861	0.427846	0.81731	FOS(1.23295); IGF1R(0.760133); PIK3CA(0.740005); JUN(0.448917); RAF1(0.339154); PTPN11(0.294662); PIK3CG(0.249449); SRF(0.109276); SOS1(0.064445); PIK3R1(0.00731657); MAPK3(-0.0304901); CSNK2A1(-0.0724185); RASA1(-0.153412); MAPK8(-0.277255); SHC1(-0.334932); IGF1(-0.355211); MAP2K1(-0.412275); IRS1(-0.513901); HRAS(-0.621128); GRB2(-1.04866); 
PID_ECADHERIN_KERATINOCYTE_PATHWAY	21	20	0.705681	0.183164	0.427335	0.81731	PLCG1(2.98526); AKT2(0.947394); PIK3CA(0.740005); FMN1(0.336024); PIP5K1A(0.236995); FYN(0.138675); CASR(0.137797); PIK3R1(0.00731657); EGFR(-0.0142748); ZYX(-0.0817746); SRC(-0.173469); RAC1(-0.183129); CTNNA1(-0.223002); CDH1(-0.309323); CTNNB1(-0.32477); VASP(-0.330542); CTNND1(-0.60602); JUP(-0.748874); AKT1(-0.790536); RHOA(-1.31259); 
BIOCARTA_MAPK_PATHWAY	87	84	0.844919	0.178308	0.429241	0.818445	CHUK(3.12509); MAP3K11(1.99247); NFKB1(1.9519); RPS6KA5(1.94967); MAPKAPK3(1.72193); MAP3K3(1.61298); BRAF(1.3052); MAP3K13(1.23945); FOS(1.23295); RPS6KA2(1.15032); MAPK6(0.987614); DAXX(0.913253); MAP3K1(0.903983); MAP3K10(0.849533); RELA(0.681872); MAP4K3(0.650954); RPS6KA1(0.634368); MAP3K7(0.604395); RPS6KA4(0.584326); JUN(0.448917); MAP2K6(0.41207); MAP2K4(0.366351); RAF1(0.339154); MAPK1(0.309425); MAX(0.260778); MYC(0.242354); MAP2K7(0.21624); MAPK10(0.215418); MEF2BNB-MEF2B(0.152839); TRAF2(0.140714); MAP2K3(0.130055); MAPK12(0.130033); MAP3K8(0.119352); MAPK11(0.103126); MKNK2(-0.00550126); MAPK9(-0.0285666); MAPK3(-0.0304901); MAPKAPK2(-0.0380594); MAP3K2(-0.110233); TRADD(-0.172704); RAC1(-0.183129); MEF2C(-0.197942); MAPKAPK5(-0.24269); MAPK8(-0.277255); MAP4K2(-0.302233); STAT1(-0.302649); ATF2(-0.303988); SHC1(-0.334932); MAP3K6(-0.353449); PAK1(-0.36475); TGFB2(-0.384374); MAP3K4(-0.385607); MAP2K1(-0.412275); CEBPA(-0.423007); RPS6KB1(-0.445171); MAP2K5(-0.452658); CREB1(-0.460857); MKNK1(-0.489393); MAP4K5(-0.524487); MAP3K9(-0.547534); RAPGEF2(-0.563704); MAPK4(-0.567245); MEF2D(-0.619721); HRAS(-0.621128); TGFB3(-0.643113); MAP2K2(-0.653862); MEF2A(-0.694934); NFKBIA(-0.721273); IKBKB(-0.731113); MAPK13(-0.735182); TGFB1(-0.744477); RIPK1(-0.768685); PAK2(-0.777755); MAPK7(-0.783893); MAPK14(-0.821728); MAP3K14(-0.855845); MAP4K1(-0.896276); MAP3K12(-0.957943); SP1(-0.984785); TGFBR1(-0.987729); GRB2(-1.04866); RPS6KB2(-1.06304); MAP3K5(-1.09961); MAP4K4(-1.15775); 
BIOCARTA_CDK5_PATHWAY	11	11	0.119168	0.175673	0.430275	0.819165	NGF(1.70068); RAF1(0.339154); MAPK1(0.309425); CDK5(0.147737); EGR1(0.129942); MAPK3(-0.0304901); NGFR(-0.228701); CDK5R1(-0.3406); MAP2K1(-0.412275); HRAS(-0.621128); MAP2K2(-0.653862); 
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	81	70	1.12115	0.172997	0.431327	0.819916	RASGRF1(2.52342); LINGO1(2.28708); BCL2L11(1.80172); NGF(1.70068); VAV3(1.3241); ARHGEF12(1.11689); FGD3(0.998654); PREX1(0.920653); NCSTN(0.706382); RELA(0.681872); PSENEN(0.673298); OMG(0.671809); SORCS3(0.660048); TIAM2(0.608583); ABR(0.550342); TIAM1(0.528044); KALRN(0.446736); MYD88(0.402447); RTN4(0.389568); HDAC3(0.381049); BAD(0.371919); MAG(0.3718); SMPD2(0.32707); FGD4(0.205415); NGEF(0.193533); RPS27A(0.114955); SOS1(0.064445); RASGRF2(-0.000688702); ITSN1(-0.00398188); CASP3(-0.00632708); UBA52(-0.0398633); TRIO(-0.0863244); ARHGEF16(-0.101731); RAC1(-0.183129); OBSCN(-0.191921); PRKCI(-0.20509); ARHGEF4(-0.207841); ARHGEF2(-0.224739); NGFR(-0.228701); ARHGEF3(-0.258784); FGD2(-0.26586); MAPK8(-0.277255); SQSTM1(-0.309277); PSEN1(-0.318482); RIPK2(-0.336862); VAV1(-0.351808); AKAP13(-0.373459); PRDM4(-0.399608); ARHGEF17(-0.402644); CASP2(-0.416479); APH1B(-0.476687); NET1(-0.536055); ADAM17(-0.538836); ECT2(-0.593688); ARHGEF18(-0.615415); APH1A(-0.672051); ARHGEF1(-0.686663); NFKBIA(-0.721273); IKBKB(-0.731113); TRAF6(-0.736632); PLEKHG2(-0.765281); HDAC1(-0.782723); HDAC2(-0.810707); ITGB3BP(-0.839558); PSEN2(-0.845074); AATF(-0.870332); ARHGEF11(-0.904643); YWHAE(-0.953313); SOS2(-1.03421); RHOA(-1.31259); 
KEGG_N_GLYCAN_BIOSYNTHESIS	46	45	0.396617	0.163373	0.435112	0.823714	RFT1(2.4179); MAN2A2(1.61948); ALG10B(1.32347); DPM1(1.14111); MAN1A1(0.866492); ALG1(0.823137); DPAGT1(0.76776); MGAT5B(0.652906); ALG8(0.641261); ALG10(0.639872); MGAT1(0.597078); TUSC3(0.589309); MGAT5(0.445843); DPM2(0.430028); MGAT4B(0.330274); ST6GAL1(0.318312); ALG11(0.301627); MGAT3(0.282312); MAN1C1(0.193105); DAD1(0.0967467); ALG12(0.0924846); DDOST(-0.0989193); ALG14(-0.153878); B4GALT3(-0.223593); DPM3(-0.243852); DOLPP1(-0.261055); MGAT2(-0.265302); MOGS(-0.296515); ALG5(-0.350828); STT3A(-0.387779); FUT8(-0.412206); ALG2(-0.41221); B4GALT2(-0.473135); B4GALT1(-0.532616); RPN1(-0.648449); MAN1A2(-0.668064); STT3B(-0.693346); MGAT4A(-0.757417); ALG6(-0.781555); ALG9(-0.863587); ALG3(-0.95418); MAN2A1(-1.00519); MAN1B1(-1.15599); GANAB(-1.23677); RPN2(-1.30494); 
PID_ARF_3PATHWAY	19	19	0.200664	0.166235	0.433986	0.823714	AP2M1(1.45143); USO1(1.15593); GOSR2(0.952296); GBF1(0.942962); COPA(0.578632); KDELR1(0.491581); PIP5K1A(0.236995); AP2A1(0.205842); CD4(0.149542); CLTB(0.0730564); ARF1(0.0498803); RAC1(-0.183129); ARFIP2(-0.533874); CLTA(-0.594849); ARFGAP1(-0.647739); CYTH2(-0.804527); PLD2(-0.881664); ASAP1(-0.919082); GGA3(-1.35529); 
REACTOME_DARPP_32_EVENTS	25	23	0.523419	0.158642	0.436976	0.823714	PRKACG(1.68966); PRKACB(1.62241); PRKAR1A(1.03984); PDE4B(1.03492); PPP3CA(0.877954); PPP1R1B(0.783978); CDK5(0.147737); PRKACA(0.12355); PDE4D(-0.0520702); PPP2R1A(-0.0563057); CALM1(-0.0768233); PPP2R5D(-0.128737); PPP2CB(-0.230591); PDE4C(-0.275273); CALM2(-0.314883); PPP1CA(-0.413523); PRKAR2B(-0.504527); PPP2R1B(-0.719635); PPP3R1(-0.734347); PRKAR2A(-0.760574); PPP3CB(-0.843689); PPP2CA(-0.863361); CALM3(-0.990701); 
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	37	34	1.25253	0.164774	0.434561	0.823714	RASGRF1(2.52342); PRKACB(1.62241); BRAF(1.3052); RPS6KA2(1.15032); GRIN2A(1.1372); ADCY8(0.812018); RPS6KA1(0.634368); GRIA1(0.530322); GRIN2C(0.356301); GRIN2D(0.339374); RAF1(0.339154); MAPK1(0.309425); ADCY1(0.285626); RASGRF2(-0.000688702); CAMK2B(-0.026793); GRIA2(-0.0454146); CALM1(-0.0768233); CAMK4(-0.184528); CAMK2A(-0.191522); CALM2(-0.314883); NEFL(-0.321644); CAMK2D(-0.345674); GRIN2B(-0.432222); CREB1(-0.460857); ACTN2(-0.541166); CAMKK1(-0.585648); HRAS(-0.621128); GRIA4(-0.660255); ADCY3(-0.700655); AKAP9(-0.729204); CALM3(-0.990701); RRAS(-1.09031); GRIN1(-1.1146); PDPK1(-1.51315); 
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	13	13	0.122228	0.162931	0.435287	0.823714	SLC22A18(1.88782); SLC22A7(0.994698); SLC22A1(0.556432); SLC22A4(0.333147); SLC22A11(0.107941); SLC22A15(-0.0419047); SLC22A12(-0.211504); SLC22A8(-0.252347); SLC22A16(-0.335708); SLC22A6(-0.338987); SLC22A5(-0.616256); SLC22A2(-0.824784); SLC22A3(-0.935484); 
REACTOME_EXTENSION_OF_TELOMERES	27	25	0.355074	0.163191	0.435184	0.823714	FEN1(1.70997); WRAP53(1.54371); POLE(0.983017); RFC5(0.837878); POLD2(0.668593); POLD3(0.65659); RPA3(0.150214); POLE2(0.0845454); RFC3(0.0161609); TERT(-0.000702613); RPA1(-0.0785495); PRIM1(-0.150408); POLD1(-0.199237); RFC4(-0.211955); RUVBL2(-0.273331); POLA2(-0.280712); DNA2(-0.351076); LIG1(-0.37468); POLD4(-0.397337); PCNA(-0.452675); PRIM2(-0.627734); RPA2(-0.636151); RFC2(-0.68194); NHP2(-0.691484); RUVBL1(-0.865409); 
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	44	43	0.399995	0.153733	0.43891	0.824034	ACADS(2.69363); ACADSB(1.80626); EHHADH(1.45186); BCKDHB(1.41953); HIBCH(1.28617); ACAD8(0.902622); ALDH2(0.846686); MCEE(0.497179); BCAT1(0.49516); ALDH9A1(0.485325); ECHS1(0.345799); ACAA1(0.315767); BCKDHA(0.30383); ABAT(0.180721); PCCA(0.138651); ALDH7A1(0.035245); ACAA2(0.0249426); PCCB(-0.00768357); HMGCS1(-0.0406153); HMGCS2(-0.127009); IL4I1(-0.142027); HADHA(-0.143124); OXCT2(-0.160792); DBT(-0.278818); HADHB(-0.285794); MUT(-0.313178); OXCT1(-0.319537); ACAT1(-0.424259); AOX1(-0.437308); HMGCL(-0.463844); ACAT2(-0.464749); ALDH6A1(-0.568569); IVD(-0.594255); ALDH3A2(-0.666397); BCAT2(-0.682775); ALDH1B1(-0.691958); HADH(-0.761054); MCCC2(-0.761151); HIBADH(-0.790977); DLD(-0.800117); AUH(-0.919274); ACADM(-0.942321); MCCC1(-1.10032); 
BIOCARTA_IL6_PATHWAY	22	21	0.230783	0.141705	0.443656	0.824034	STAT3(1.33411); FOS(1.23295); IL6(0.621384); TYK2(0.490713); JUN(0.448917); RAF1(0.339154); PTPN11(0.294662); SRF(0.109276); SOS1(0.064445); MAPK3(-0.0304901); CEBPB(-0.0360662); JAK1(-0.0388403); CSNK2A1(-0.0724185); IL6R(-0.138908); IL6ST(-0.281203); SHC1(-0.334932); JAK3(-0.354484); MAP2K1(-0.412275); HRAS(-0.621128); GRB2(-1.04866); JAK2(-1.27723); 
SA_TRKA_RECEPTOR	17	16	0.394207	0.155277	0.438301	0.824034	CDKN1A(1.74766); NGF(1.70068); AKT2(0.947394); PIK3CA(0.740005); PIK3CD(0.669393); AKT3(0.573376); SOS1(0.064445); NGFR(-0.228701); SHC1(-0.334932); MAP2K1(-0.412275); HRAS(-0.621128); MAP2K2(-0.653862); NTRK1(-0.721864); AKT1(-0.790536); GRB2(-1.04866); RHOA(-1.31259); 
PID_P53_DOWNSTREAM_PATHWAY	137	135	0.124003	0.150924	0.440018	0.824034	TP53INP1(3.78356); E2F3(2.38499); CDKN1A(1.74766); C12orf5(1.54073); TP53(1.53647); ATF3(1.39451); ZNF385A(1.29716); LIF(1.13751); IGFBP3(1.11242); DROSHA(1.05064); NDRG1(1.00116); KAT2A(0.994962); CX3CL1(0.94288); VDR(0.942229); DDX5(0.911301); JMY(0.875726); MET(0.793054); TFDP1(0.715676); BAX(0.715667); MCL1(0.65734); NFYA(0.649847); SNAI2(0.640098); FDXR(0.61001); BID(0.609974); PMAIP1(0.599259); DUSP1(0.576326); SCN3B(0.562544); MMP2(0.525664); AIFM2(0.500946); MDM2(0.467804); JUN(0.448917); BAK1(0.416152); SPP1(0.415318); SESN1(0.405471); HTT(0.395193); BCL2(0.381764); VCAN(0.361899); CTSD(0.354287); RPS27L(0.323462); PERP(0.320581); BCL2L14(0.316566); HIC1(0.293894); PTEN(0.243819); IRF5(0.239808); ARID3A(0.201512); COL18A1(0.196183); APAF1(0.159055); BNIP3L(0.0861373); RNF144B(0.0813511); DDIT4(0.0634071); CCNK(0.0343992); RFWD2(0.0290255); TP53I3(0.0272726); TP73(0.0244566); HGF(0.0193504); TYRP1(0.018867); TAP1(-0.00473871); DGCR8(-0.0112184); EGFR(-0.0142748); TRRAP(-0.060874); CASP6(-0.0831231); TNFRSF10A(-0.0925013); MLH1(-0.114977); POU4F2(-0.129283); TGFA(-0.156537); BCL2L2(-0.160058); BDKRB2(-0.166769); CASP1(-0.167938); CAV1(-0.17878); GDF15(-0.190357); EP300(-0.192803); E2F1(-0.193662); TADA2B(-0.199379); SERPINB5(-0.215569); CD82(-0.225559); BTG2(-0.240471); MSH2(-0.26713); CREBBP(-0.268873); PYCARD(-0.277699); CARM1(-0.302816); RB1(-0.304368); PRDM1(-0.31324); PPP1R13B(-0.320223); S100A2(-0.321792); APC(-0.333056); CEBPZ(-0.337891); EPHA2(-0.343071); SMARCA4(-0.348583); STEAP3(-0.349144); FOXA1(-0.361453); TRIAP1(-0.374076); PML(-0.385466); GADD45A(-0.417097); E2F2(-0.41864); FAS(-0.431352); PCNA(-0.452675); CCNB1(-0.465449); RRM2B(-0.469703); TP53BP2(-0.47432); TNFRSF10D(-0.509513); PPM1J(-0.524164); DUSP5(-0.533575); EDN2(-0.534675); DDB2(-0.545563); TP63(-0.546116); DKK1(-0.550895); BCL2A1(-0.567374); BBC3(-0.578953); PRMT1(-0.581663); NLRC4(-0.585296); POU4F1(-0.588547); TNFRSF10B(-0.588813); PMS2(-0.59575); RCHY1(-0.609174); SFN(-0.625257); TAF9(-0.625443); SERPINE1(-0.632385); NFYB(-0.644103); BCL6(-0.701396); PIDD(-0.724389); CCNG1(-0.736171); NFYC(-0.764253); AFP(-0.794129); TNFRSF10C(-0.794486); CASP10(-0.798902); HDAC2(-0.810707); PLK3(-0.832089); TSC2(-0.834773); PRKAB1(-0.889517); CSE1L(-0.912757); SP1(-0.984785); BCL2L1(-0.985854); GPX1(-1.03517); MAP4K4(-1.15775); PCBP4(-1.30163); 
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	49	42	0.955215	0.155739	0.438119	0.824034	SDC2(2.03302); CHST3(1.56788); SDC4(1.05883); CHST11(1.05693); CHST12(0.650255); GPC6(0.61642); GPC5(0.531335); BCAN(0.504674); NCAN(0.433114); CHPF(0.393499); VCAN(0.361899); B3GAT1(0.264506); GPC2(0.20961); CHST9(0.127093); ARSB(0.0927018); GPC1(0.0601487); B3GAT2(0.020522); CSGALNACT1(0.0180451); CHSY1(0.0130785); UST(-0.00815449); CSPG4(-0.117717); CSGALNACT2(-0.124333); CHST15(-0.125364); SDC3(-0.163219); B3GALT6(-0.170073); CHPF2(-0.199097); HEXA(-0.218241); DCN(-0.218939); SDC1(-0.275259); HEXB(-0.277701); CHST14(-0.33543); IDUA(-0.344932); GXYLT1(-0.345571); HYAL1(-0.352041); CHSY3(-0.362173); DSE(-0.680162); CHST13(-0.721567); GXYLT2(-0.75412); B3GAT3(-0.77885); HSPG2(-0.977516); B4GALT7(-1.04424); AGRN(-1.06615); 
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	28	26	1.1114	0.148623	0.440926	0.824034	AP2M1(1.45143); PRKCB(1.3141); CACNG3(1.12382); GRIP2(0.855645); CACNG4(0.690438); GRIA1(0.530322); MDM2(0.467804); AP2A1(0.205842); DLG1(0.0953626); CACNG2(0.0855511); AP2B1(-0.0256401); CAMK2B(-0.026793); GRIA2(-0.0454146); MYO6(-0.172127); CAMK2A(-0.191522); PRKCA(-0.252342); AP2S1(-0.287018); PRKCG(-0.311495); CAMK2D(-0.345674); EPB41L1(-0.466314); AP2A2(-0.568956); CACNG8(-0.652706); GRIA4(-0.660255); NSF(-0.750463); AKAP5(-0.773149); PICK1(-0.968581); 
REACTOME_SIGNALING_BY_ILS	107	100	0.625978	0.153923	0.438835	0.824034	CHUK(3.12509); PRKACB(1.62241); MAP3K3(1.61298); IL2(1.5333); STAT5A(1.50319); IL18(1.43952); STAT3(1.33411); NFKB2(1.28873); PTK2B(1.00923); IL1RN(0.946584); PIK3R3(0.898754); TMEM189-UBE2V1(0.84584); IL5(0.817658); HCK(0.754663); PIK3CA(0.740005); CDK1(0.737894); RELA(0.681872); PIK3CD(0.669393); IL6(0.621384); MAP3K7(0.604395); TYK2(0.490713); KRAS(0.463773); RAPGEF1(0.417107); MAP2K6(0.41207); MYD88(0.402447); LYN(0.384916); MAP2K4(0.366351); RAF1(0.339154); MAPK1(0.309425); PELI1(0.279188); TOLLIP(0.13987); FYN(0.138675); MAP3K8(0.119352); SOCS3(0.0692202); SOS1(0.064445); IL1RAP(0.0311577); HGF(0.0193504); PIK3R1(0.00731657); IL5RA(-0.0290186); MAPK3(-0.0304901); JAK1(-0.0388403); BLNK(-0.0610801); GAB2(-0.0629173); CRKL(-0.104781); SYK(-0.130531); IL6R(-0.138908); TEC(-0.166852); PIK3R2(-0.167603); CASP1(-0.167938); IL2RA(-0.175379); IRAK4(-0.179214); YWHAB(-0.207316); IL1A(-0.232087); TAB2(-0.238299); IRAK3(-0.245625); STAT5B(-0.252649); IRAK2(-0.268424); IL6ST(-0.281203); NOD1(-0.28462); STAT1(-0.302649); SQSTM1(-0.309277); TAB1(-0.311241); SHC1(-0.334932); RIPK2(-0.336862); PIK3CB(-0.339528); VAV1(-0.351808); JAK3(-0.354484); IL2RB(-0.373678); TNIP2(-0.401953); PELI2(-0.406521); LCK(-0.408935); MAP2K1(-0.412275); IL3(-0.44356); CSF2RB(-0.447255); CSF2(-0.449999); IL7(-0.457431); IL1B(-0.485103); CRK(-0.486491); UBE2N(-0.494611); IL7R(-0.530936); NOD2(-0.556384); RBX1(-0.562444); IL1R1(-0.563232); PELI3(-0.609972); HRAS(-0.621128); YES1(-0.627177); CUL1(-0.633119); IL1R2(-0.633788); MAP2K2(-0.653862); YWHAZ(-0.67485); IKBKB(-0.731113); TRAF6(-0.736632); INPPL1(-0.759183); CBL(-0.779886); BTRC(-0.811693); NRAS(-0.876622); PTPN6(-0.881185); GRB2(-1.04866); SKP1(-1.13274); JAK2(-1.27723); 
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	19	16	-0.0646426	0.148598	0.440936	0.824034	GRP(1.72365); GNG13(0.560113); SEC11A(0.358808); GNB3(0.28953); DPP4(0.162537); SPCS2(0.16182); SPCS1(0.110423); SPCS3(-0.0918938); PAX6(-0.106231); FFAR1(-0.232597); GCG(-0.260091); LEP(-0.2663); CDX2(-0.306822); CTNNB1(-0.32477); PCSK1(-0.685343); SEC11C(-0.795199); 
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	17	17	-0.0284674	0.146315	0.441836	0.824034	EXOSC7(1.33293); EXOSC3(0.986155); EXOSC2(0.925476); DIS3(0.900298); DCP2(0.49136); EXOSC9(0.34685); EXOSC1(0.166188); MAPK11(0.103126); KHSRP(-0.0110932); PARN(-0.0678587); EXOSC5(-0.192169); EXOSC8(-0.322951); YWHAZ(-0.67485); AKT1(-0.790536); MAPK14(-0.821728); EXOSC4(-0.884285); EXOSC6(-1.19265); 
